SEASON,EPISODE,TITLE,GUEST_PAINTER,ALIZARIN_CRIMSON,BLACK_GESSO,BRIGHT_RED,BURNT_UMBER,CADMIUM_YELLOW,DARK_SIENNA,INDIAN_RED,INDIAN_YELLOW,LIQUID_BLACK,LIQUID_CLEAR,MIDNIGHT_BLACK ,PHTHALO_BLUE,PHTHALO_GREEN ,PRUSSIAN_BLUE,SAP_GREEN,TITANIUM_WHITE,VAN_DYKE_BROWN,YELLOW_OCHRE,IMAGE,YOUTUBE,APPLE_FRAME,AURORA_BOREALIS,BARN,BEACH,BOAT,BRIDGE,BUILDING,BUSHES,CABIN,CACTUS,CIRCLE_FRAME,CIRRUS,CLIFF,CLOUDS,CONIFER,CUMULUS,DECIDUOUS,DIANE_ANDRE,DOCK,DOUBLE_OVAL_FRAME,FARM,FENCE,FIRE,FLORIDA_FRAME,FLOWERS,FOG,FRAMED,GRASS,GUEST,HALF_CIRCLE_FRAME,HALF_OVAL_FRAME,HILLS,LAKE,LAKES,LIGHTHOUSE,MILL,MOON,MOUNTAIN,MOUNTAINS,NIGHT,OCEAN,OVAL_FRAME,PALM_TREES,PATH,PERSON,PORTRAIT,RECTANGLE_3D_FRAME,RECTANGULAR_FRAME,RIVER,ROCKS,SEASHELL_FRAME,SNOW,SNOWY_MOUNTAIN,SPLIT_FRAME,STEVE_ROSS,STRUCTURE,SUN,TOMB_FRAME,TREE,TREES,TRIPLE_FRAME,WATERFALL,WAVES,WINDMILL,WINDOW_FRAME,WINTER,WOOD_FRAMED
9,11,Nature's Paradise,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,http://twoinchbrush.com/images/painting187.png,https://youtu.be/7yU55PUls2c,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
9,12,Mountain by the Sea,0,1,0,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,http://twoinchbrush.com/images/painting188.png,https://youtu.be/so--opB-yuQ,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
9,13,Mountain Hideaway,0,1,1,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,http://twoinchbrush.com/images/painting189.png,https://youtu.be/q48EWPrbzVs,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
10,1,Towering Peaks,0,1,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,http://twoinchbrush.com/images/painting163.png,https://youtu.be/1s58rW0_LN4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
10,2,Cabin at Sunset,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,http://twoinchbrush.com/images/painting164.png,https://youtu.be/a6Wil3OXNuI,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
10,3,Twin Falls,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,http://twoinchbrush.com/images/painting165.png,https://youtu.be/cMwkY8ojRik,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
10,4,Secluded Bridge,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,http://twoinchbrush.com/images/painting166.png,https://youtu.be/vrAMRxBB5KI,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
10,5,Ocean Breeze,0,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,1,http://twoinchbrush.com/images/painting167.png,https://youtu.be/XZmdzfvXRuw,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10,6,Autumn Woods,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,http://twoinchbrush.com/images/painting168.png,https://youtu.be/vKyMU5Z8cDI,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
10,7,Winter Solitude,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,http://twoinchbrush.com/images/painting170.png,https://youtu.be/ov4YaCQB9co,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
10,8,Golden Sunset,0,1,1,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,http://twoinchbrush.com/images/painting171.png,https://youtu.be/CiNDyckERXQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
10,9,Mountain Oval,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,http://twoinchbrush.com/images/painting172.png,https://youtu.be/Qj6lMtnCt8o,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0
10,10,Ocean Sunset,0,1,0,1,0,1,1,0,1,0,1,1,1,0,1,0,1,1,1,http://twoinchbrush.com/images/painting173.png,https://youtu.be/OJ_xqtvZf3o,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10,11,Triple View,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,http://twoinchbrush.com/images/painting174.png,https://youtu.be/zoTeyliLn5o,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0
10,12,Winter Frost,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,1,0,http://twoinchbrush.com/images/painting175.png,https://youtu.be/8satX-hLkuI,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0
10,13,Lakeside Cabin,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,http://twoinchbrush.com/images/painting176.png,https://youtu.be/1l_TsfCIb_I,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
11,1,Mountain Stream,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,http://twoinchbrush.com/images/painting150.png,https://youtu.be/xdFCj6BzQio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
11,2,Country Cabin,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,http://twoinchbrush.com/images/painting151.png,https://youtu.be/Dkww2nHpuZw,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0
11,3,Daisy Delight,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,1,http://twoinchbrush.com/images/painting152.png,https://youtu.be/HuHC1RqtvDA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
11,4,Hidden Stream,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,http://twoinchbrush.com/images/painting153.png,https://youtu.be/JGzTg8fCj4w,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
11,5,Towering Glacier,0,1,1,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,http://twoinchbrush.com/images/painting154.png,https://youtu.be/67vdGbA3Xkg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0
11,6,Oval Barn,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,http://twoinchbrush.com/images/painting155.png,https://youtu.be/HqBhCibidNM,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0
11,7,Lakeside Path,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,http://twoinchbrush.com/images/painting156.png,https://youtu.be/1yjGoJokbZg,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
11,8,Sunset Oval,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,http://twoinchbrush.com/images/painting157.png,https://youtu.be/9xG6IzcGotI,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
11,9,Winter Barn,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,http://twoinchbrush.com/images/painting158.png,https://youtu.be/_xkn0ceDreo,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0
11,10,Sunset over the Waves,0,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,http://twoinchbrush.com/images/painting159.png,https://youtu.be/c4b_B2F1eZg,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
11,11,Golden Glow,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1,1,http://twoinchbrush.com/images/painting160.png,https://youtu.be/aA8RhtaWACA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
11,12,Roadside Barn,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,http://twoinchbrush.com/images/painting161.png,https://youtu.be/vJpKhiXvXdA,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
11,13,Happy Accident,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,http://twoinchbrush.com/images/painting162.png,https://youtu.be/Fw6odlNp7_8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
12,1,Golden Knoll,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,1,http://twoinchbrush.com/images/painting137.png,https://youtu.be/-O0Bs65eN5w,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
12,2,Mountain Reflections,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,http://twoinchbrush.com/images/painting138.png,https://youtu.be/rzYpa4XGSnA,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
12,3,Secluded Mountain,0,1,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,http://twoinchbrush.com/images/painting139.png,https://youtu.be/3PZabdohLso,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
12,4,Bright Autumn Trees,0,1,0,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,http://twoinchbrush.com/images/painting140.png,https://youtu.be/aR-C3h5zURM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
12,5,Black Seascape,0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,http://twoinchbrush.com/images/painting141.png,https://youtu.be/P_aCan4cBwc,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12,6,Steep Mountains,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,http://twoinchbrush.com/images/painting142.png,https://youtu.be/fRK8_ioYWw4,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
12,7,Quiet Mountains River,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,http://twoinchbrush.com/images/painting143.png,https://youtu.be/Leiw-FtADZc,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
12,8,Evening Waterfall,0,0,1,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,http://twoinchbrush.com/images/painting144.png,https://youtu.be/PutvF_P4588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
12,9,Tropical Seascape,0,1,0,1,0,1,1,0,1,0,1,1,1,0,1,0,1,1,1,http://twoinchbrush.com/images/painting145.png,https://youtu.be/RrBsbqO9aqI,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12,10,Mountain at Sunset,0,1,0,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,http://twoinchbrush.com/images/painting146.png,https://youtu.be/HCsCatvigtw,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
12,11,Soft Mountain Glow,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,http://twoinchbrush.com/images/painting147.png,https://youtu.be/gOGJYHWjXgE,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
12,12,Mountain in an Oval,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,http://twoinchbrush.com/images/painting148.png,https://youtu.be/1jRPshs27H8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
12,13,Winter Mountain,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,http://twoinchbrush.com/images/painting149.png,https://youtu.be/46vI20697HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
13,1,Rolling Hills,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,http://twoinchbrush.com/images/painting124.png,https://youtu.be/H4GyGrT7lEQ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
13,2,Frozen Solitude,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,http://twoinchbrush.com/images/painting125.png,https://youtu.be/kNZssD9zWlw,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0
13,3,Meadow Brook,0,1,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,http://twoinchbrush.com/images/painting126.png,https://youtu.be/06W8GsWj2Yg,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
13,4,Evening at Sunset,0,1,1,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,http://twoinchbrush.com/images/painting127.png,https://youtu.be/7ZUQTXuDPaI,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
13,5,Mountain View,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,http://twoinchbrush.com/images/painting128.png,https://youtu.be/dJfnAyDLwPY,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
13,6,Hidden Creek,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,http://twoinchbrush.com/images/painting129.png,https://youtu.be/KmoRz01bm0Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
13,7,Peaceful Haven,0,1,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,http://twoinchbrush.com/images/painting130.png,https://youtu.be/j20pZ96E_CE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
13,8,Mountain Exhibition,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,http://twoinchbrush.com/images/painting131.png,https://youtu.be/bgI3_1quJ18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
13,9,Emerald Waters,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,http://twoinchbrush.com/images/painting132.png,https://youtu.be/lLunPQBzW6g,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
13,10,Mountain Summit,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,http://twoinchbrush.com/images/painting133.png,https://youtu.be/kasGRkfkiPM,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
13,11,Cabin Hideaway,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,1,1,http://twoinchbrush.com/images/painting134.png,https://youtu.be/NjTlW2NL1Lo,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0
13,12,Oval Essence,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,http://twoinchbrush.com/images/painting135.png,https://youtu.be/q7WXF_BSEXw,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
13,13,Lost Lake,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,http://twoinchbrush.com/images/painting136.png,https://youtu.be/9-ATP8xyDM0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
14,1,Distant Mountains,0,1,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,http://twoinchbrush.com/images/painting111.png,https://youtu.be/GpA9UM7QGag,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
14,2, Meadow Brook Surprise,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,http://twoinchbrush.com/images/painting112.png,https://youtu.be/Ov5oIHTAa10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
14,3,Mountain Moonlight Oval,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,http://twoinchbrush.com/images/painting113.png,https://youtu.be/CigXQtT6BPM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
14,4,Snowy Solitude,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,http://twoinchbrush.com/images/painting114.png,https://youtu.be/1ZriQGhSFTM,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
